PID,abs_velocity_mm_yr,stability_level,agent_predicted_level,recommended_action
172,25.62025833333334,3,3,ENHANCED MONITORING
172,2.5648666666666635,2,3,ENHANCED MONITORING
172,8.737591666666662,2,3,ENHANCED MONITORING
172,10.434989583333333,3,3,ENHANCED MONITORING
172,16.409870833333333,3,3,ENHANCED MONITORING
172,48.75377291666667,4,4,FIELD INSPECTION
172,31.880237500000003,4,4,FIELD INSPECTION
172,10.818502083333337,3,3,ENHANCED MONITORING
172,46.288335416666676,4,4,FIELD INSPECTION
172,15.87417083333333,3,3,ENHANCED MONITORING
172,23.352664583333326,3,3,ENHANCED MONITORING
172,32.52348333333333,4,4,FIELD INSPECTION
172,6.801766666666665,2,3,ENHANCED MONITORING
172,16.06288333333333,3,3,ENHANCED MONITORING
172,7.879254166666662,2,3,ENHANCED MONITORING
172,2.5882020833333357,2,3,ENHANCED MONITORING
172,19.447533333333336,3,3,ENHANCED MONITORING
172,22.668835416666667,3,3,ENHANCED MONITORING
172,31.656014583333334,4,4,FIELD INSPECTION
172,17.717161458333333,3,3,ENHANCED MONITORING
172,15.063011458333335,3,3,ENHANCED MONITORING
172,42.817953125,4,4,FIELD INSPECTION
172,31.48657916666667,4,4,FIELD INSPECTION
172,29.058681250000003,3,3,ENHANCED MONITORING
172,11.378044791666667,3,3,ENHANCED MONITORING
172,3.587059375000002,2,3,ENHANCED MONITORING
172,27.089882291666665,3,3,ENHANCED MONITORING
172,44.12930208333333,4,4,FIELD INSPECTION
172,41.98447291666667,4,4,FIELD INSPECTION
172,10.432960416666669,3,3,ENHANCED MONITORING
172,45.46347916666667,4,4,FIELD INSPECTION
172,29.80135625,3,4,FIELD INSPECTION
172,18.481650000000002,3,3,ENHANCED MONITORING
172,29.975864583333333,3,4,FIELD INSPECTION
172,54.46587708333333,4,4,FIELD INSPECTION
172,32.161277083333324,4,4,FIELD INSPECTION
172,48.13183333333333,4,4,FIELD INSPECTION
172,89.0723,4,4,FIELD INSPECTION
172,75.34092916666667,4,4,FIELD INSPECTION
172,18.3659875,3,3,ENHANCED MONITORING
172,110.75191666666666,5,5,REINFORCE / ALARM
172,47.421625000000006,5,5,REINFORCE / ALARM
172,138.11117083333332,5,5,REINFORCE / ALARM
172,34.65613749999999,5,5,REINFORCE / ALARM
172,62.9995375,4,4,FIELD INSPECTION
172,111.44183333333332,5,5,REINFORCE / ALARM
172,19.43941666666667,4,3,ENHANCED MONITORING
172,93.08802083333335,4,4,FIELD INSPECTION
172,16.631049999999995,3,3,ENHANCED MONITORING
172,53.3265,4,4,FIELD INSPECTION
172,5.168287500000003,2,3,ENHANCED MONITORING
172,7.2765916666666675,2,3,ENHANCED MONITORING
172,4.796949999999999,2,3,ENHANCED MONITORING
172,7.019902083333332,2,3,ENHANCED MONITORING
172,4.91362708333333,2,3,ENHANCED MONITORING
172,42.613514583333334,4,4,FIELD INSPECTION
172,48.734495833333334,4,4,FIELD INSPECTION
172,45.08808333333334,4,4,FIELD INSPECTION
172,25.397049999999997,3,3,ENHANCED MONITORING
172,31.34656666666667,4,4,FIELD INSPECTION
172,50.0088125,4,4,FIELD INSPECTION
172,29.940354166666665,3,4,FIELD INSPECTION
180,0.5499041666666642,1,3,ENHANCED MONITORING
180,27.039660416666667,3,3,ENHANCED MONITORING
180,26.495843750000002,3,3,ENHANCED MONITORING
180,4.718827083333333,2,3,ENHANCED MONITORING
180,11.71133541666667,3,3,ENHANCED MONITORING
180,10.939237500000003,3,3,ENHANCED MONITORING
180,2.502977083333336,2,3,ENHANCED MONITORING
180,1.2585906249999999,1,3,ENHANCED MONITORING
180,18.006317708333334,3,3,ENHANCED MONITORING
180,13.716659375,3,3,ENHANCED MONITORING
180,20.425591666666666,3,3,ENHANCED MONITORING
180,1.518831250000001,1,3,ENHANCED MONITORING
180,32.35100416666666,4,4,FIELD INSPECTION
180,14.763202083333335,3,3,ENHANCED MONITORING
180,14.88596666666667,3,3,ENHANCED MONITORING
180,24.105485416666664,3,3,ENHANCED MONITORING
180,30.719554166666665,4,4,FIELD INSPECTION
180,51.39473333333333,4,4,FIELD INSPECTION
180,20.44385416666667,3,3,ENHANCED MONITORING
180,22.328950000000003,3,3,ENHANCED MONITORING
180,4.5793218750000015,2,3,ENHANCED MONITORING
180,9.169296875000006,2,3,ENHANCED MONITORING
180,19.599213541666675,3,3,ENHANCED MONITORING
180,5.627893749999996,2,3,ENHANCED MONITORING
180,2.502977083333336,2,3,ENHANCED MONITORING
180,11.840187499999994,3,3,ENHANCED MONITORING
180,40.919160416666664,4,4,FIELD INSPECTION
180,0.4890291666666684,1,3,ENHANCED MONITORING
180,40.698995833333335,4,4,FIELD INSPECTION
180,45.004887499999995,4,4,FIELD INSPECTION
180,1.0450208333333346,1,3,ENHANCED MONITORING
180,15.986789583333339,3,3,ENHANCED MONITORING
180,16.184633333333338,3,3,ENHANCED MONITORING
180,12.11209583333333,3,3,ENHANCED MONITORING
180,29.73439375,3,4,FIELD INSPECTION
180,0.6483187500000014,1,3,ENHANCED MONITORING
180,2.1996166666666688,2,3,ENHANCED MONITORING
180,8.06289375,2,3,ENHANCED MONITORING
180,41.94794791666667,4,4,FIELD INSPECTION
180,67.98621458333334,4,4,FIELD INSPECTION
180,4.147616666666674,2,3,ENHANCED MONITORING
180,11.312604166666675,3,3,ENHANCED MONITORING
180,49.60805208333334,4,4,FIELD INSPECTION
180,1.1322749999999988,1,3,ENHANCED MONITORING
180,19.496233333333333,3,3,ENHANCED MONITORING
180,4.293716666666671,2,3,ENHANCED MONITORING
180,10.471514583333338,3,3,ENHANCED MONITORING
180,38.22747083333334,4,4,FIELD INSPECTION
180,7.9898437499999995,2,3,ENHANCED MONITORING
180,0.8065937500000006,1,3,ENHANCED MONITORING
180,19.281141666666667,3,3,ENHANCED MONITORING
180,30.46387916666667,4,4,FIELD INSPECTION
180,56.601575000000004,4,4,FIELD INSPECTION
180,5.095237500000006,2,3,ENHANCED MONITORING
180,46.6606875,4,4,FIELD INSPECTION
180,91.1359625,4,4,FIELD INSPECTION
180,26.24727083333333,3,3,ENHANCED MONITORING
180,35.855374999999995,4,4,FIELD INSPECTION
180,9.652745833333341,2,3,ENHANCED MONITORING
180,21.32045416666666,3,3,ENHANCED MONITORING
180,12.97855,3,3,ENHANCED MONITORING
180,77.24834583333332,4,4,FIELD INSPECTION
180,63.0178,4,4,FIELD INSPECTION
180,99.506275,4,5,REINFORCE / ALARM
180,26.584112499999986,4,5,REINFORCE / ALARM
180,4.857825000000005,2,3,ENHANCED MONITORING
180,34.6561375,5,5,REINFORCE / ALARM
180,87.75537083333334,5,5,REINFORCE / ALARM
180,84.86177916666665,4,4,FIELD INSPECTION
180,54.76517916666668,4,4,FIELD INSPECTION
180,40.070968750000006,4,4,FIELD INSPECTION
180,47.40944999999999,4,4,FIELD INSPECTION
180,11.129979166666663,3,3,ENHANCED MONITORING
180,17.587802083333326,3,3,ENHANCED MONITORING
180,23.03104166666667,3,3,ENHANCED MONITORING
180,1.262141666666653,1,3,ENHANCED MONITORING
180,32.385500000000015,4,4,FIELD INSPECTION
180,49.92764583333335,4,4,FIELD INSPECTION
180,64.29211666666669,4,4,FIELD INSPECTION
180,3.873679166666669,2,3,ENHANCED MONITORING
181,26.986902083333334,3,3,ENHANCED MONITORING
181,21.87340208333333,3,3,ENHANCED MONITORING
181,42.51307083333333,4,4,FIELD INSPECTION
181,27.245620833333334,3,3,ENHANCED MONITORING
181,22.42939375,3,3,ENHANCED MONITORING
181,16.60568541666667,3,3,ENHANCED MONITORING
181,7.846787500000002,2,3,ENHANCED MONITORING
181,6.047931250000001,2,3,ENHANCED MONITORING
181,19.94467916666667,3,3,ENHANCED MONITORING
181,11.722495833333332,3,3,ENHANCED MONITORING
181,28.756335416666662,3,3,ENHANCED MONITORING
181,9.82218125,2,3,ENHANCED MONITORING
181,23.770672916666665,3,3,ENHANCED MONITORING
181,27.183731249999994,3,3,ENHANCED MONITORING
181,27.489120833333335,3,3,ENHANCED MONITORING
181,3.1239020833333364,2,3,ENHANCED MONITORING
181,20.820264583333337,3,3,ENHANCED MONITORING
181,35.52563541666667,4,4,FIELD INSPECTION
181,11.941645833333332,3,3,ENHANCED MONITORING
181,16.427118749999998,3,3,ENHANCED MONITORING
181,1.7197187500000009,1,3,ENHANCED MONITORING
181,46.83722499999999,4,4,FIELD INSPECTION
181,97.16055833333333,4,5,REINFORCE / ALARM
181,49.42948541666666,5,5,REINFORCE / ALARM
181,7.8934583333333395,2,3,ENHANCED MONITORING
181,27.857414583333323,3,3,ENHANCED MONITORING
181,3.2202874999999906,2,3,ENHANCED MONITORING
181,36.795893750000005,4,4,FIELD INSPECTION
181,35.762033333333335,4,4,FIELD INSPECTION
181,0.11870624999999298,1,3,ENHANCED MONITORING
181,31.525133333333333,4,4,FIELD INSPECTION
181,9.314889583333342,2,3,ENHANCED MONITORING
181,18.241193750000004,3,3,ENHANCED MONITORING
181,8.386545833333333,2,3,ENHANCED MONITORING
181,3.9122333333333272,2,3,ENHANCED MONITORING
181,12.084702083333335,3,3,ENHANCED MONITORING
181,51.34298958333334,5,5,REINFORCE / ALARM
181,42.01541770833334,4,4,FIELD INSPECTION
181,52.20081979166667,4,4,FIELD INSPECTION
181,13.843482291666666,3,3,ENHANCED MONITORING
181,12.827377083333339,3,3,ENHANCED MONITORING
181,24.592485416666662,3,3,ENHANCED MONITORING
181,36.91510729166667,4,4,FIELD INSPECTION
181,15.234476041666666,3,3,ENHANCED MONITORING
181,25.801361458333343,3,3,ENHANCED MONITORING
181,77.52735625,4,4,FIELD INSPECTION
181,63.13143333333334,4,4,FIELD INSPECTION
181,23.963443749999985,3,3,ENHANCED MONITORING
181,49.32701249999997,4,4,FIELD INSPECTION
181,2.415722916666662,3,3,ENHANCED MONITORING
181,28.14048333333331,3,3,ENHANCED MONITORING
181,3.302468750000011,2,3,ENHANCED MONITORING
181,28.83953125000001,4,5,REINFORCE / ALARM
181,95.02486041666667,4,5,REINFORCE / ALARM
181,128.80338333333333,5,5,REINFORCE / ALARM
181,54.937658333333296,4,4,FIELD INSPECTION
181,39.37395000000001,4,4,FIELD INSPECTION
181,21.292045833333308,3,3,ENHANCED MONITORING
181,71.80409166666664,4,4,FIELD INSPECTION
181,64.4605375,4,4,FIELD INSPECTION
181,59.223258333333355,4,4,FIELD INSPECTION
181,12.668087499999999,3,3,ENHANCED MONITORING
181,61.402583333333325,4,4,FIELD INSPECTION
181,37.40160000000003,5,5,REINFORCE / ALARM
181,20.427620833333346,3,3,ENHANCED MONITORING
181,75.85633750000001,4,4,FIELD INSPECTION
181,89.61814583333336,5,5,REINFORCE / ALARM
181,107.82585833333336,5,5,REINFORCE / ALARM
181,111.38704583333329,5,5,REINFORCE / ALARM
181,20.32616249999999,3,3,ENHANCED MONITORING
181,17.786660416666667,3,3,ENHANCED MONITORING
181,55.9116583333333,4,4,FIELD INSPECTION
181,59.6189458333333,5,5,REINFORCE / ALARM
181,42.78802291666664,4,5,REINFORCE / ALARM
181,87.02284166666664,4,4,FIELD INSPECTION
181,50.03316249999997,4,4,FIELD INSPECTION
181,15.275566666666684,3,3,ENHANCED MONITORING
181,134.02645833333335,5,5,REINFORCE / ALARM
181,133.92094166666672,5,5,REINFORCE / ALARM
181,165.83770416666664,5,5,REINFORCE / ALARM
186,7.887370833333333,2,3,ENHANCED MONITORING
186,42.86716041666667,4,4,FIELD INSPECTION
186,24.00808541666667,3,3,ENHANCED MONITORING
186,33.611116666666675,4,4,FIELD INSPECTION
186,4.884711458333331,2,3,ENHANCED MONITORING
186,33.008961458333346,4,4,FIELD INSPECTION
186,17.600484374999997,3,3,ENHANCED MONITORING
186,9.723259375000003,2,3,ENHANCED MONITORING
186,17.90181562500001,3,3,ENHANCED MONITORING
186,26.53591979166666,3,3,ENHANCED MONITORING
186,0.4961312499999953,1,3,ENHANCED MONITORING
186,16.34189375,3,3,ENHANCED MONITORING
186,25.155579166666666,3,3,ENHANCED MONITORING
186,37.244339583333335,4,4,FIELD INSPECTION
186,6.269110416666663,2,3,ENHANCED MONITORING
186,10.751539583333333,3,3,ENHANCED MONITORING
186,2.383256250000001,2,3,ENHANCED MONITORING
186,8.173483333333335,2,3,ENHANCED MONITORING
186,2.399489583333335,2,3,ENHANCED MONITORING
186,32.80046458333334,4,4,FIELD INSPECTION
186,19.283678124999998,3,3,ENHANCED MONITORING
186,50.283257291666665,4,4,FIELD INSPECTION
186,37.540090625,4,4,FIELD INSPECTION
186,49.890106249999995,4,4,FIELD INSPECTION
186,21.033327083333337,3,3,ENHANCED MONITORING
186,4.134427083333331,2,3,ENHANCED MONITORING
186,28.042068749999995,3,3,ENHANCED MONITORING
186,15.89141874999999,3,3,ENHANCED MONITORING
186,22.259958333333334,3,3,ENHANCED MONITORING
186,33.298625,4,4,FIELD INSPECTION
186,56.857249999999986,4,4,FIELD INSPECTION
186,61.355912499999995,4,4,FIELD INSPECTION
186,34.660195833333326,4,4,FIELD INSPECTION
186,19.276068750000004,3,3,ENHANCED MONITORING
186,0.402789583333328,1,3,ENHANCED MONITORING
186,11.512477083333337,3,3,ENHANCED MONITORING
186,20.556472916666667,3,3,ENHANCED MONITORING
186,3.0909281249999965,2,3,ENHANCED MONITORING
186,7.157378125,2,3,ENHANCED MONITORING
186,1.6177531250000026,1,3,ENHANCED MONITORING
186,1.2327187500000036,1,3,ENHANCED MONITORING
186,3.1320187500000003,2,3,ENHANCED MONITORING
186,29.044984375000002,3,3,ENHANCED MONITORING
186,20.66046770833334,3,3,ENHANCED MONITORING
186,35.206548958333336,4,4,FIELD INSPECTION
186,45.03431041666667,4,4,FIELD INSPECTION
186,73.95500833333334,4,4,FIELD INSPECTION
186,15.508920833333336,3,3,ENHANCED MONITORING
186,18.656158333333337,3,3,ENHANCED MONITORING
186,20.947087500000013,3,3,ENHANCED MONITORING
186,13.148999999999992,3,3,ENHANCED MONITORING
186,37.92309583333331,4,4,FIELD INSPECTION
186,31.370916666666687,4,4,FIELD INSPECTION
186,128.1743416666667,5,5,REINFORCE / ALARM
186,92.04300000000005,4,5,REINFORCE / ALARM
186,63.675250000000005,5,5,REINFORCE / ALARM
186,7.787941666666654,2,3,ENHANCED MONITORING
186,115.15520833333335,5,5,REINFORCE / ALARM
186,40.51637083333335,4,4,FIELD INSPECTION
186,132.68315000000004,5,5,REINFORCE / ALARM
186,60.42655416666667,5,5,REINFORCE / ALARM
186,106.41152916666665,5,5,REINFORCE / ALARM
186,12.885208333333338,4,3,ENHANCED MONITORING
186,66.4328875,5,5,REINFORCE / ALARM
186,75.47282499999999,4,4,FIELD INSPECTION
186,65.23973750000002,4,4,FIELD INSPECTION
186,185.96500833333334,5,5,REINFORCE / ALARM
186,111.7746166666667,5,5,REINFORCE / ALARM
186,66.38012916666668,4,4,FIELD INSPECTION
186,34.197545833333294,5,5,REINFORCE / ALARM
186,9.62433749999999,2,3,ENHANCED MONITORING
186,15.784887499999995,3,3,ENHANCED MONITORING
186,38.55213749999999,4,4,FIELD INSPECTION
186,14.269099999999996,3,3,ENHANCED MONITORING
186,14.224458333333322,3,3,ENHANCED MONITORING
186,11.485083333333327,3,3,ENHANCED MONITORING
186,65.96414999999998,5,5,REINFORCE / ALARM
186,137.25080416666665,5,5,REINFORCE / ALARM
186,218.09077499999998,5,5,REINFORCE / ALARM
186,129.47300833333333,5,5,REINFORCE / ALARM
194,26.512077083333338,3,3,ENHANCED MONITORING
194,50.2888375,4,4,FIELD INSPECTION
194,23.71994375,3,3,ENHANCED MONITORING
194,18.8286375,3,3,ENHANCED MONITORING
194,2.9843968749999994,2,3,ENHANCED MONITORING
194,13.052107291666658,3,3,ENHANCED MONITORING
194,3.1528177083333304,2,3,ENHANCED MONITORING
194,26.166611458333332,3,3,ENHANCED MONITORING
194,5.419396874999994,2,3,ENHANCED MONITORING
194,12.926298958333339,3,3,ENHANCED MONITORING
194,10.533404166666662,3,3,ENHANCED MONITORING
194,15.200487500000003,3,3,ENHANCED MONITORING
194,27.749868750000005,3,3,ENHANCED MONITORING
194,41.91953958333334,4,4,FIELD INSPECTION
194,39.075662500000014,5,5,REINFORCE / ALARM
194,51.764041666666664,4,4,FIELD INSPECTION
194,5.833854166666672,2,3,ENHANCED MONITORING
194,2.4035479166666582,2,3,ENHANCED MONITORING
194,27.018354166666665,3,3,ENHANCED MONITORING
194,41.48834166666666,4,4,FIELD INSPECTION
194,9.393012499999998,2,3,ENHANCED MONITORING
194,16.111583333333332,3,3,ENHANCED MONITORING
194,7.0625145833333365,2,3,ENHANCED MONITORING
194,10.864158333333336,3,3,ENHANCED MONITORING
194,8.388575000000003,2,3,ENHANCED MONITORING
194,14.086474999999988,3,3,ENHANCED MONITORING
194,34.36495208333333,4,4,FIELD INSPECTION
194,79.17909791666666,4,4,FIELD INSPECTION
194,73.72672708333333,4,4,FIELD INSPECTION
194,38.89202291666668,4,4,FIELD INSPECTION
194,13.95762291666667,3,3,ENHANCED MONITORING
194,37.01504375000001,4,4,FIELD INSPECTION
194,68.92368958333331,4,4,FIELD INSPECTION
194,124.59387708333334,5,5,REINFORCE / ALARM
194,85.34674999999999,4,4,FIELD INSPECTION
194,66.33954583333336,4,4,FIELD INSPECTION
194,25.858685416666663,3,3,ENHANCED MONITORING
194,6.465432291666666,2,3,ENHANCED MONITORING
194,20.715255208333318,3,3,ENHANCED MONITORING
194,62.266501041666665,4,4,FIELD INSPECTION
194,76.32101666666671,4,4,FIELD INSPECTION
194,44.97140625000001,4,4,FIELD INSPECTION
194,2.853008333333317,2,3,ENHANCED MONITORING
194,21.236243750000035,3,3,ENHANCED MONITORING
194,56.55591875000001,4,4,FIELD INSPECTION
194,44.45904166666668,4,4,FIELD INSPECTION
194,29.757729166666664,3,4,FIELD INSPECTION
194,17.90638125000001,3,3,ENHANCED MONITORING
194,45.33868541666666,4,4,FIELD INSPECTION
194,34.84789374999999,4,4,FIELD INSPECTION
194,96.31642500000002,5,5,REINFORCE / ALARM
194,44.93589583333337,5,5,REINFORCE / ALARM
194,32.89076250000006,4,4,FIELD INSPECTION
194,42.36697083333336,4,4,FIELD INSPECTION
194,17.83028750000004,3,3,ENHANCED MONITORING
194,1.9135041666666741,1,3,ENHANCED MONITORING
194,52.86182083333333,5,5,REINFORCE / ALARM
194,13.725283333333286,3,3,ENHANCED MONITORING
194,58.425795833333346,4,4,FIELD INSPECTION
194,24.757862500000044,3,3,ENHANCED MONITORING
194,13.28089583333338,3,3,ENHANCED MONITORING
194,14.234604166666651,3,3,ENHANCED MONITORING
194,44.568616666666685,4,4,FIELD INSPECTION
194,29.928179166666627,3,4,FIELD INSPECTION
194,68.71975833333336,5,5,REINFORCE / ALARM
194,46.820991666666686,4,4,FIELD INSPECTION
194,80.71010416666665,4,4,FIELD INSPECTION
194,8.289145833333336,2,3,ENHANCED MONITORING
194,15.3100625,3,3,ENHANCED MONITORING
194,24.69089999999999,3,3,ENHANCED MONITORING
194,23.76357083333332,3,3,ENHANCED MONITORING
194,31.47541875,4,4,FIELD INSPECTION
194,28.3058604166667,3,3,ENHANCED MONITORING
194,7.685468750000008,2,3,ENHANCED MONITORING
194,8.031441666666659,2,3,ENHANCED MONITORING
194,37.44015416666668,4,4,FIELD INSPECTION
194,5.139879166666618,2,3,ENHANCED MONITORING
194,36.52702916666667,4,4,FIELD INSPECTION
194,99.35814583333332,4,5,REINFORCE / ALARM
194,46.57343333333328,5,5,REINFORCE / ALARM
200,10.765743749999993,4,3,ENHANCED MONITORING
200,17.078481249999996,3,3,ENHANCED MONITORING
200,22.834212500000003,3,3,ENHANCED MONITORING
200,24.38348125,3,3,ENHANCED MONITORING
200,43.366335416666665,4,4,FIELD INSPECTION
200,49.0469875,4,4,FIELD INSPECTION
200,78.80065833333333,4,4,FIELD INSPECTION
200,57.967711458333326,4,4,FIELD INSPECTION
200,21.386909375000005,3,3,ENHANCED MONITORING
200,22.83471979166667,3,3,ENHANCED MONITORING
200,26.01493125,3,3,ENHANCED MONITORING
200,16.844112499999998,3,3,ENHANCED MONITORING
200,0.5356999999999937,1,3,ENHANCED MONITORING
200,3.40494166666666,2,3,ENHANCED MONITORING
200,41.930699999999995,4,4,FIELD INSPECTION
200,22.878854166666674,3,3,ENHANCED MONITORING
200,34.100145833333336,4,4,FIELD INSPECTION
200,11.638285416666676,3,3,ENHANCED MONITORING
200,43.042683333333336,4,4,FIELD INSPECTION
200,26.856020833333336,3,3,ENHANCED MONITORING
200,29.072378124999997,3,3,ENHANCED MONITORING
200,6.94634479166666,2,3,ENHANCED MONITORING
200,15.569288541666666,3,3,ENHANCED MONITORING
200,48.9130625,4,4,FIELD INSPECTION
200,81.00839166666667,4,4,FIELD INSPECTION
200,91.97705208333336,4,4,FIELD INSPECTION
200,106.35369791666669,5,5,REINFORCE / ALARM
200,79.30389166666664,4,4,FIELD INSPECTION
200,20.315002083333354,4,3,ENHANCED MONITORING
200,52.80906250000001,4,4,FIELD INSPECTION
200,70.03059999999999,4,4,FIELD INSPECTION
200,34.18537083333334,4,4,FIELD INSPECTION
200,60.73397291666665,4,4,FIELD INSPECTION
200,101.50297499999999,5,5,REINFORCE / ALARM
200,39.28162291666668,4,4,FIELD INSPECTION
200,42.86614583333335,4,4,FIELD INSPECTION
200,1.4630291666666484,1,3,ENHANCED MONITORING
200,42.31116875000001,4,4,FIELD INSPECTION
200,42.78092083333333,4,4,FIELD INSPECTION
200,99.4839541666666,4,5,REINFORCE / ALARM
200,50.99701666666662,4,4,FIELD INSPECTION
200,57.17988749999996,4,4,FIELD INSPECTION
200,14.08038750000002,3,3,ENHANCED MONITORING
200,5.723264583333328,2,3,ENHANCED MONITORING
200,47.45510624999999,4,4,FIELD INSPECTION
200,27.606812500000036,3,3,ENHANCED MONITORING
200,22.71347708333335,3,3,ENHANCED MONITORING
200,53.49695000000005,4,4,FIELD INSPECTION
200,52.01058541666661,4,4,FIELD INSPECTION
200,39.02797708333332,4,4,FIELD INSPECTION
200,44.739066666666645,4,4,FIELD INSPECTION
200,55.20449375000006,4,4,FIELD INSPECTION
200,65.90023124999999,5,5,REINFORCE / ALARM
200,76.67104791666664,4,4,FIELD INSPECTION
200,45.191570833333344,5,5,REINFORCE / ALARM
200,224.7931125,5,5,REINFORCE / ALARM
200,187.5335541666667,5,5,REINFORCE / ALARM
200,111.16586666666667,5,5,REINFORCE / ALARM
200,160.5699875,5,5,REINFORCE / ALARM
200,138.588025,5,5,REINFORCE / ALARM
200,164.8779083333333,5,5,REINFORCE / ALARM
200,66.48158749999997,4,4,FIELD INSPECTION
200,189.66823749999995,5,5,REINFORCE / ALARM
200,30.63838749999989,5,5,REINFORCE / ALARM
200,0.35916250000009126,1,3,ENHANCED MONITORING
200,98.57285833333329,4,5,REINFORCE / ALARM
200,20.65285833333336,4,3,ENHANCED MONITORING
200,141.24420416666672,5,5,REINFORCE / ALARM
200,67.83910000000006,5,5,REINFORCE / ALARM
200,46.49632499999992,4,4,FIELD INSPECTION
200,129.53286874999998,5,5,REINFORCE / ALARM
200,60.57671250000004,4,4,FIELD INSPECTION
200,7.17716250000007,2,3,ENHANCED MONITORING
200,83.90705625,5,5,REINFORCE / ALARM
200,52.37482083333339,4,4,FIELD INSPECTION
200,17.807966666666605,3,3,ENHANCED MONITORING
200,44.10393750000001,4,4,FIELD INSPECTION
200,19.02140833333326,3,3,ENHANCED MONITORING
200,79.97554583333344,4,4,FIELD INSPECTION
200,86.47699583333328,4,4,FIELD INSPECTION
202,7.2573145833333355,2,3,ENHANCED MONITORING
